회차,소방서,start,goal,meeting,u_x,u_y,v_x,v_y,forward_time,backward_time,총비용,총시간(분),경로노드수,정방향경로,역방향경로
18.0,마포소방서 119구조대,8477574118,5863307816,4591403281,126.9329263,37.5497833,126.9603834,37.5579158,1586.06,1638.0,1638.0,27.3,56.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 8477807829 → 436835433 → 7298467871 → 4591432395 → 4591432394 → 2329648822 → 2451940811 → 3351589559 → 4591488792 → 2451940816 → 2329648875 → 2329648871 → 3351589555 → 2451940806 → 3351589534 → 3351589543 → 4591440914 → 4591440915 → 3351589574 → 3351589577 → 2329648865 → 4593447213 → 4591403281,4591403281 → 4591461848 → 3351589601 → 3351589613 → 4591461859 → 2329648813 → 4591488587 → 2329648814 → 436825408 → 2451940825 → 436825406 → 436825402 → 436825400 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816
18.0,공덕119안전센터,2330782485,5863307816,3352633687,126.9594634,37.5500041,126.9603834,37.5579158,462.26,472.0,472.0,7.87,22.0,2330782485 → 3352620587 → 8383046649 → 3352633633 → 4593817590 → 4593817591 → 4593791017 → 4593791014 → 3352633723 → 3352633694 → 3352633687,3352633687 → 3352633697 → 4593817590 → 2451940779 → 4593791021 → 4656545971 → 2329648967 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816
18.0,서대문소방서119구조대,3825310652,5863307816,5846372912,126.9347477,37.5716165,126.9603834,37.5579158,2469.75,2505.0,2505.0,41.75,96.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845801 → 3864845804 → 3310757828 → 3309835012 → 4591085869 → 4591085868 → 4591085867 → 3309835003 → 3864845830 → 4591072443 → 4591742671 → 3864845835 → 4591072441 → 2329648803 → 5728608390 → 5846372912,5846372912 → 4973475978 → 8481393228 → 3864845843 → 2329648800 → 2329648801 → 3309835058 → 3309835043 → 4591746103 → 3549631877 → 3549631881 → 4591746102 → 9283138045 → 9283138047 → 11689066406 → 11689066410 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 2451940825 → 436825406 → 436825402 → 436825400 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816
,,,,,,,,,,,,,,,
19.0,서대문소방서 북아현119안전센터,7257925078,9283051958,8477772800,126.9563562,37.5602839,126.9319024,37.5568972,244.28,276.0,276.0,4.6,40.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800,8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 9283051969 → 9283051958
19.0,마포소방서 119구조대,8477574118,9283051958,3743639292,126.9329263,37.5497833,126.9319024,37.5568972,930.05,878.0,930.05,15.5,30.0,8477574118 → 414685256 → 8477568355 → 6048920041 → 6048920038 → 4591702787 → 436874458 → 436859638 → 9379611610 → 2775071304 → 2421606544 → 3648703726 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 4590190142 → 3743639298 → 3743639296 → 3743639292,3743639292 → 9283051946 → 9283051976 → 11689066385 → 9283051982 → 7069047606 → 4590174137 → 3743710007 → 4590181165 → 9283051958
19.0,공덕119안전센터,2330782485,9283051958,3351589526,126.9594634,37.5500041,126.9319024,37.5568972,880.22,839.0,880.22,14.67,64.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 4591488791 → 4591488792 → 3351589559 → 3351589526,3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 8481414781 → 2330771440 → 4664104638 → 2330771439 → 2330771437 → 436853695 → 3865541988 → 11080341316 → 436718687 → 9944466192 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 9283051969 → 9283051958
19.0,서대문소방서119구조대,3825310652,9283051958,3743712526,126.9347477,37.5716165,126.9319024,37.5568972,1001.32,944.0,1001.32,16.69,48.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309277 → 4588152156 → 3798890910 → 4588152157 → 3742400162 → 2329649078 → 2473245567 → 2473245566 → 2473255292 → 3743710024 → 3743712526,3743712526 → 3743712525 → 3743712528 → 3743710024 → 2473255292 → 3743712532 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 9283051958
,,,,,,,,,,,,,,,
20.0,서대문소방서 북아현119안전센터,7257925078,9282393215,4590174137,126.9563562,37.5602839,126.9257529,37.5584675,440.8,487.0,487.0,8.12,54.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 3309835004 → 2473261142 → 4590181165 → 3743710007 → 4590174137,4590174137 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665 → 9282393215
20.0,마포소방서 119구조대,8477574118,9282393215,3743639296,126.9329263,37.5497833,126.9257529,37.5584675,884.38,838.0,884.38,14.74,36.0,8477574118 → 414685256 → 8477568355 → 6048920041 → 6048920038 → 4591702787 → 436874458 → 436859638 → 9379611610 → 2775071304 → 2421606544 → 3648703726 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 4590190142 → 3743639298 → 3743639296,3743639296 → 3743639292 → 9283051946 → 9283051976 → 11689066385 → 9283051982 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665 → 9282393215
20.0,공덕119안전센터,2330782485,9282393215,8478367051,126.9594634,37.5500041,126.9257529,37.5584675,865.69,869.0,869.0,14.48,63.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995 → 4591488789 → 8478367051,8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 3309835004 → 2473261142 → 4590181165 → 3743710007 → 4590174137 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665 → 9282393215
20.0,서대문소방서119구조대,3825310652,9282393215,3742400186,126.9347477,37.5716165,126.9257529,37.5584675,377.83,419.0,419.0,6.98,41.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309277 → 4588152156 → 3798890932 → 3678120988 → 4590085411 → 3742400196 → 3742400186,3742400186 → 5076887888 → 3742400209 → 3742400212 → 3742400205 → 3742400201 → 4674668607 → 3742385732 → 3742385731 → 2473255265 → 3742353032 → 2473255261 → 2956988738 → 9282393215
,,,,,,,,,,,,,,,
21.0,서대문소방서 북아현119안전센터,7257925078,5863307798,4592858361,126.9563562,37.5602839,126.9630251,37.560682,365.38,366.0,366.0,6.1,26.0,7257925078 → 2330771492 → 4591859926 → 4591816229 → 4591859931 → 4591859930 → 4591859937 → 4591859911 → 4591859902 → 4591859900 → 4591859892 → 4591859895 → 4591859899 → 2451940974 → 4591851784 → 4591851787 → 2451940962 → 2451940953 → 4592872166 → 4592872158 → 4592872160 → 4592858361,4592858361 → 9814056505 → 4592858367 → 5863307797 → 5863307798
21.0,마포소방서 119구조대,8477574118,5863307798,8482703424,126.9329263,37.5497833,126.9630251,37.560682,1613.05,1643.0,1643.0,27.38,62.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8482703424,8482703424 → 3648333425 → 4684634997 → 7188021645 → 3648334225 → 7257925081 → 7257925080 → 8385788481 → 7257925078 → 2330771492 → 4591859926 → 4591816229 → 4591859931 → 4591859930 → 4591859937 → 4591859911 → 4591859902 → 4591859900 → 4591859892 → 4591859895 → 4591859899 → 2451940974 → 4591851784 → 4591851787 → 2451940962 → 2451940953 → 4592872166 → 4592872158 → 4592872160 → 4592858361 → 9814056505 → 4592858367 → 5863307797 → 5863307798
21.0,공덕119안전센터,2330782485,5863307798,3648334225,126.9594634,37.5500041,126.9630251,37.560682,1193.7,1171.0,1193.7,19.89,57.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 4684634997 → 7188021645 → 3648334225,3648334225 → 7257925081 → 7257925080 → 8385788481 → 7257925078 → 2330771492 → 4591859926 → 4591816229 → 4591859931 → 4591859930 → 4591859937 → 4591859911 → 4591859902 → 4591859900 → 4591859892 → 4591859895 → 4591859899 → 2451940974 → 4591851784 → 4591851787 → 2451940962 → 2451940953 → 4592872166 → 4592872158 → 4592872160 → 4592858361 → 9814056505 → 4592858367 → 5863307797 → 5863307798
21.0,서대문소방서119구조대,3825310652,5863307798,2329648796,126.9347477,37.5716165,126.9630251,37.560682,2409.54,2356.0,2409.54,40.16,112.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845801 → 3864845804 → 3310757828 → 3309835012 → 4591085869 → 4591085868 → 4591085867 → 3309835003 → 3864845830 → 4591072443 → 4591742671 → 3864845831 → 2329648796,2329648796 → 3310757836 → 3864845841 → 3549631881 → 4591746102 → 9283138045 → 9283138047 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8478359170 → 8482703428 → 2329648756 → 4591816222 → 4591828305 → 4591832828 → 4591828308 → 3893042382 → 4591827921 → 4591816224 → 4663449521 → 4309846347 → 4591816225 → 7257925078 → 2330771492 → 4591859926 → 4591816229 → 4591859931 → 4591859930 → 4591859937 → 4591859911 → 4591859902 → 4591859900 → 4591859892 → 4591859895 → 4591859899 → 2451940974 → 4591851784 → 4591851787 → 2451940962 → 2451940953 → 4592872166 → 4592872158 → 4592872160 → 4592858361 → 9814056505 → 4592858367 → 5863307797 → 5863307798
,,,,,,,,,,,,,,,
22.0,서대문소방서 북아현119안전센터,7257925078,9282595690,436825413,126.9563562,37.5602839,126.9509655,37.5570189,309.32,274.0,309.32,5.16,27.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413,436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 3351589650 → 9282595690
22.0,마포소방서 119구조대,8477574118,9282595690,7298467871,126.9329263,37.5497833,126.9509655,37.5570189,1042.84,1038.0,1042.84,17.38,36.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 8477807829 → 436835433 → 7298467871,7298467871 → 4591432395 → 4591432394 → 2329648822 → 2451940811 → 3351589559 → 4591488792 → 2451940816 → 2329648875 → 2329648871 → 3351589555 → 4591488797 → 3351589584 → 3351589627 → 2329648810 → 4591432393 → 3351589637 → 3351589650 → 9282595690
22.0,공덕119안전센터,2330782485,9282595690,2451940825,126.9594634,37.5500041,126.9509655,37.5570189,412.43,435.0,435.0,7.25,21.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825,2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 3351589650 → 9282595690
22.0,서대문소방서119구조대,3825310652,9282595690,3864845777,126.9347477,37.5716165,126.9509655,37.5570189,2023.41,1972.0,2023.41,33.72,83.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3309835022 → 3864845814 → 3864845767 → 3864845777,3864845777 → 3864845769 → 4591067785 → 3864845785 → 4591072441 → 3864845835 → 4591742671 → 3864845831 → 2329648796 → 3310757836 → 3864845841 → 3549631881 → 4591746102 → 9283138045 → 9283138047 → 11689066406 → 11689066410 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 3351589650 → 9282595690
,,,,,,,,,,,,,,,
23.0,서대문소방서 북아현119안전센터,7257925078,9283138049,3351589627,126.9563562,37.5602839,126.9429176,37.5565296,474.02,532.0,532.0,8.87,48.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627,3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049
23.0,마포소방서 119구조대,8477574118,9283138049,2329648852,126.9329263,37.5497833,126.9429176,37.5565296,1097.51,1150.0,1150.0,19.17,38.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 8477807829 → 8477807825 → 2451940696 → 2451940692 → 4600122542 → 4600122539 → 4600122537 → 5235827850 → 2329648852,2329648852 → 5235827850 → 436835433 → 7298467871 → 4634045561 → 4634045564 → 2451940773 → 2451940772 → 2451940771 → 3339312494 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049
23.0,공덕119안전센터,2330782485,9283138049,2329648813,126.9594634,37.5500041,126.9429176,37.5565296,602.73,656.0,656.0,10.93,42.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813,2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049
23.0,서대문소방서119구조대,3825310652,9283138049,4591067783,126.9347477,37.5716165,126.9429176,37.5565296,1965.97,1916.0,1965.97,32.77,76.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783,4591067783 → 9283138055 → 9283138070 → 436718687 → 11689066396 → 9283138081 → 9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 3339259194 → 9283138049
,,,,,,,,,,,,,,,
24.0,서대문소방서 북아현119안전센터,7257925078,9283051956,11080341314,126.9563562,37.5602839,126.9352652,37.5555933,532.15,529.0,532.15,8.87,54.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 436718687 → 11080341314,11080341314 → 11080341315 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3309834359 → 3309834964 → 9283051955 → 9283051956
24.0,마포소방서 119구조대,8477574118,9283051956,5887231074,126.9329263,37.5497833,126.9352652,37.5555933,584.05,639.0,639.0,10.65,41.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074,5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3309834359 → 3309834964 → 9283051955 → 9283051956
24.0,공덕119안전센터,2330782485,9283051956,9283138101,126.9594634,37.5500041,126.9352652,37.5555933,777.81,822.0,822.0,13.7,69.0,2330782485 → 2330782481 → 4595156238 → 2330782529 → 4593828146 → 2330782519 → 3991035410 → 3967124565 → 2451940682 → 3356410218 → 2329648920 → 3431021593 → 3351589224 → 2329648927 → 4591390419 → 2329648843 → 3869600530 → 3869600515 → 3869600518 → 3869600516 → 2329648837 → 3869600505 → 3869600500 → 3869600502 → 9987526930 → 9987526933 → 9987526932 → 9987526934 → 9987494196 → 3868066666 → 3868066674 → 436853677 → 436853683 → 436805774 → 2451940711 → 4591716541 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 9283138088 → 9283138101,9283138101 → 9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3309834359 → 3309834964 → 9283051955 → 9283051956
24.0,서대문소방서119구조대,3825310652,9283051956,2473264191,126.9347477,37.5716165,126.9352652,37.5555933,1285.04,1261.0,1285.04,21.42,59.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191,2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9283051975 → 9283051950 → 9283051951 → 3309834970 → 3743639362 → 3743639367 → 3743639361 → 3743639370 → 3743639372 → 3309834964 → 9283051955 → 9283051956
,,,,,,,,,,,,,,,
25.0,서대문소방서 북아현119안전센터,7257925078,9283138064,3351589627,126.9563562,37.5602839,126.9400532,37.556027,474.02,525.0,525.0,8.75,53.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627,3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 9283138064
25.0,마포소방서 119구조대,8477574118,9283138064,3865541988,126.9329263,37.5497833,126.9400532,37.556027,991.64,1003.0,1003.0,16.72,24.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 436853683 → 9958232723 → 436853694 → 436853695 → 3865541988,3865541988 → 9283138081 → 9283138067 → 9283138063 → 9283138064
25.0,공덕119안전센터,2330782485,9283138064,2329648813,126.9594634,37.5500041,126.9400532,37.556027,602.73,649.0,649.0,10.82,47.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813,2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 9283138064
25.0,서대문소방서119구조대,3825310652,9283138064,4591085867,126.9347477,37.5716165,126.9400532,37.556027,2073.92,2082.0,2082.0,34.7,67.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845801 → 3864845804 → 3310757828 → 3309835012 → 4591085869 → 4591085868 → 4591085867,4591085867 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 436718687 → 11689066396 → 9283138081 → 9283138067 → 9283138063 → 9283138064
,,,,,,,,,,,,,,,
