ID,u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,tunnel,junction,access,width,service,u_x,u_y,v_x,v_y,u_point,v_point,risk
10567,3869600355,3869600354,0,383649933,residential,독막로,FALSE,FALSE,17.30340249,"LINESTRING (126.9233459 37.547432, 126.9234928 37.5473288)",,,,,,,,,,126.9234928,37.5473288,126.9233459,37.547432,POINT (126.9234928 37.5473288),POINT (126.9233459 37.547432),0.27346388
10568,3869600354,3869600355,0,383649933,residential,독막로,FALSE,TRUE,17.30340249,"LINESTRING (126.9234928 37.5473288, 126.9233459 37.547432)",,,,,,,,,,126.9233459,37.547432,126.9234928,37.5473288,POINT (126.9233459 37.547432),POINT (126.9234928 37.5473288),0.894423934
10569,3869600353,3869600355,0,383649932,residential,독막로,FALSE,FALSE,54.20997208,"LINESTRING (126.9234928 37.5473288, 126.9235766 37.5473991, 126.9237357 37.5475916, 126.9238009 37.5477437)",,,,,,,,,,126.9238009,37.5477437,126.9234928,37.5473288,POINT (126.9238009 37.5477437),POINT (126.9234928 37.5473288),0.361939351
10570,3869600349,3869600355,0,383649932,residential,독막로,FALSE,TRUE,61.53863405,"LINESTRING (126.9234928 37.5473288, 126.9231658 37.5470543, 126.9229562 37.5469968)",,,,,,,,,,126.9229562,37.5469968,126.9234928,37.5473288,POINT (126.9229562 37.5469968),POINT (126.9234928 37.5473288),0.21025974
10571,436835481,3869600357,0,383649931,residential,독막로18길,FALSE,FALSE,162.7953651,"LINESTRING (126.9232136 37.5465965, 126.924228 37.5475795, 126.924379 37.5477321)",,,,,,,,,,126.924379,37.5477321,126.9232136,37.5465965,POINT (126.924379 37.5477321),POINT (126.9232136 37.5465965),0.739473798
10572,2329649021,3869600357,0,383649931,residential,독막로18길,FALSE,TRUE,32.08149313,"LINESTRING (126.9232136 37.5465965, 126.9230907 37.5464673, 126.9229458 37.5464139)",,,,,,,,,,126.9229458,37.5464139,126.9232136,37.5465965,POINT (126.9229458 37.5464139),POINT (126.9232136 37.5465965),0.501627186
10573,3429594393,3869600357,0,383649934,residential,와우산로,FALSE,TRUE,30.57916364,"LINESTRING (126.9232136 37.5465965, 126.9230903 37.5466925, 126.922953 37.5467773)",,,,,,,,,,126.922953,37.5467773,126.9232136,37.5465965,POINT (126.922953 37.5467773),POINT (126.9232136 37.5465965),0.8992327
10574,3110425407,3869600361,0,474327643,secondary,토정로,FALSE,FALSE,19.57836321,"LINESTRING (126.9263853 37.5455987, 126.9261902 37.5455146)",,,,,,,,,,126.9261902,37.5455146,126.9263853,37.5455987,POINT (126.9261902 37.5455146),POINT (126.9263853 37.5455987),0.161467379
10575,3869600364,3869600361,0,463915314,residential,,FALSE,FALSE,73.43983935,"LINESTRING (126.9263853 37.5455987, 126.9265145 37.5451433, 126.9266215 37.5451226, 126.9267546 37.5451358)",,,,,,,,,,126.9267546,37.5451358,126.9263853,37.5455987,POINT (126.9267546 37.5451358),POINT (126.9263853 37.5455987),0.87580259
10576,3869599512,3869600361,0,474327643,secondary,토정로,FALSE,TRUE,31.35426221,"LINESTRING (126.9263853 37.5455987, 126.9265282 37.5456603, 126.9267 37.54573)",,,,,,,,,,126.9267,37.54573,126.9263853,37.5455987,POINT (126.9267 37.54573),POINT (126.9263853 37.5455987),0.202908257
10577,3869599512,3869600364,0,383649936,residential,,FALSE,TRUE,68.03802574,"LINESTRING (126.9267546 37.5451358, 126.9266357 37.5455505, 126.9267 37.54573)",,,,,,,,,,126.9267,37.54573,126.9267546,37.5451358,POINT (126.9267 37.54573),POINT (126.9267546 37.5451358),0.68513483
10578,3869600361,3869600364,0,463915314,residential,,FALSE,TRUE,73.43983935,"LINESTRING (126.9267546 37.5451358, 126.9266215 37.5451226, 126.9265145 37.5451433, 126.9263853 37.5455987)",,,,,,,,,,126.9263853,37.5455987,126.9267546,37.5451358,POINT (126.9263853 37.5455987),POINT (126.9267546 37.5451358),0.610473073
10579,4645239942,3869600378,0,317946109,residential,서강로,FALSE,FALSE,54.5556226,"LINESTRING (126.9303689 37.5467456, 126.9304776 37.5467324, 126.9305006 37.5467296, 126.9308721 37.5465781, 126.9309324 37.5465535)",,,,,,,,,,126.9309324,37.5465535,126.9303689,37.5467456,POINT (126.9309324 37.5465535),POINT (126.9303689 37.5467456),0.82829921
10580,3869600381,3869600378,0,317946109,residential,서강로,FALSE,TRUE,39.56692168,"LINESTRING (126.9303689 37.5467456, 126.9300111 37.5467892, 126.9299246 37.5467949)",,,,,,,,,,126.9299246,37.5467949,126.9303689,37.5467456,POINT (126.9299246 37.5467949),POINT (126.9303689 37.5467456),0.21745934
10581,3869600379,3869600378,0,383649938,residential,독막로22길,FALSE,TRUE,27.19880623,"LINESTRING (126.9303689 37.5467456, 126.930368 37.5467787, 126.9302848 37.546902, 126.9302326 37.5469605)",,,,,,,,,,126.9302326,37.5469605,126.9303689,37.5467456,POINT (126.9302326 37.5469605),POINT (126.9303689 37.5467456),0.088968658
10582,3869600378,3869600379,0,383649938,residential,독막로22길,FALSE,FALSE,27.19880623,"LINESTRING (126.9302326 37.5469605, 126.9302848 37.546902, 126.930368 37.5467787, 126.9303689 37.5467456)",,,,,,,,,,126.9303689,37.5467456,126.9302326,37.5469605,POINT (126.9303689 37.5467456),POINT (126.9302326 37.5469605),0.137331243
10583,3869600382,3869600379,0,383649938,residential,독막로22길,FALSE,TRUE,54.4825672,"LINESTRING (126.9302326 37.5469605, 126.9301829 37.5470264, 126.9300877 37.5471327, 126.9298973 37.547289, 126.9298298 37.5473268)",,,,,,,,,,126.9298298,37.5473268,126.9302326,37.5469605,POINT (126.9298298 37.5473268),POINT (126.9302326 37.5469605),0.027262483
10584,3869600381,3869600379,0,383649939,residential,,FALSE,FALSE,32.8765363,"LINESTRING (126.9302326 37.5469605, 126.9299855 37.5468371, 126.9299246 37.5467949)",,,,,,,,,,126.9299246,37.5467949,126.9302326,37.5469605,POINT (126.9299246 37.5467949),POINT (126.9302326 37.5469605),0.389856467
10585,4591160727,3869600379,0,463915792,residential,독막로,FALSE,TRUE,59.95947361,"LINESTRING (126.9302326 37.5469605, 126.9304217 37.5470598, 126.9305642 37.5471357, 126.9307775 37.5472815)",,,,,,,,,,126.9307775,37.5472815,126.9302326,37.5469605,POINT (126.9307775 37.5472815),POINT (126.9302326 37.5469605),0.247186037
10586,3869600378,3869600381,0,317946109,residential,서강로,FALSE,FALSE,39.56692168,"LINESTRING (126.9299246 37.5467949, 126.9300111 37.5467892, 126.9303689 37.5467456)",,,,,,,,,,126.9303689,37.5467456,126.9299246,37.5467949,POINT (126.9303689 37.5467456),POINT (126.9299246 37.5467949),0.736441088
10587,3242818624,3869600381,0,317946109,residential,서강로,FALSE,TRUE,25.0092932,"LINESTRING (126.9299246 37.5467949, 126.9296807 37.5467901, 126.929641 37.5467902)",,,,,,,,,,126.929641,37.5467902,126.9299246,37.5467949,POINT (126.929641 37.5467902),POINT (126.9299246 37.5467949),0.92565924
10588,3869600379,3869600381,0,383649939,residential,,FALSE,TRUE,32.8765363,"LINESTRING (126.9299246 37.5467949, 126.9299855 37.5468371, 126.9302326 37.5469605)",,,,,,,,,,126.9302326,37.5469605,126.9299246,37.5467949,POINT (126.9302326 37.5469605),POINT (126.9299246 37.5467949),0.815741736
10589,3869600379,3869600382,0,383649938,residential,독막로22길,FALSE,FALSE,54.4825672,"LINESTRING (126.9298298 37.5473268, 126.9298973 37.547289, 126.9300877 37.5471327, 126.9301829 37.5470264, 126.9302326 37.5469605)",,,,,,,,,,126.9302326,37.5469605,126.9298298,37.5473268,POINT (126.9302326 37.5469605),POINT (126.9298298 37.5473268),0.208917999
10590,3242818629,3869600382,0,383649938,residential,독막로22길,FALSE,TRUE,28.51005991,"LINESTRING (126.9298298 37.5473268, 126.9297833 37.5473528, 126.9297322 37.5474191, 126.9296315 37.5475262)",,,,,,,,,,126.9296315,37.5475262,126.9298298,37.5473268,POINT (126.9296315 37.5475262),POINT (126.9298298 37.5473268),0.004613069
10591,2690966911,3869600382,0,383649940,residential,,FALSE,FALSE,22.86458194,"LINESTRING (126.9298298 37.5473268, 126.9298879 37.5474188, 126.9299123 37.5475197)",,,,,,,,,,126.9299123,37.5475197,126.9298298,37.5473268,POINT (126.9299123 37.5475197),POINT (126.9298298 37.5473268),0.005037973
10592,5502397473,3869600384,0,515830241,secondary,독막로,FALSE,FALSE,29.41755445,"LINESTRING (126.9306545 37.5474975, 126.930988 37.5474888)",,,,,,,,,,126.930988,37.5474888,126.9306545,37.5474975,POINT (126.930988 37.5474888),POINT (126.9306545 37.5474975),0.964224536
10593,2690966911,3869600384,0,515830241,secondary,독막로,FALSE,TRUE,65.47951729,"LINESTRING (126.9306545 37.5474975, 126.9299123 37.5475197)",,,,,,,,,,126.9299123,37.5475197,126.9306545,37.5474975,POINT (126.9299123 37.5475197),POINT (126.9306545 37.5474975),0.319453644
10594,4591160727,3869600384,0,383649941,residential,독막로,FALSE,FALSE,27.67770986,"LINESTRING (126.9306545 37.5474975, 126.9306617 37.5473938, 126.9307775 37.5472815)",,,,,,,,,,126.9307775,37.5472815,126.9306545,37.5474975,POINT (126.9307775 37.5472815),POINT (126.9306545 37.5474975),0.789747589
10595,3869600429,3869600384,0,383649954,residential,독막로,FALSE,TRUE,52.33534602,"LINESTRING (126.9306545 37.5474975, 126.9306564 37.547648, 126.9306036 37.5477107, 126.9303482 37.5478482)",,,,,,,,,,126.9303482,37.5478482,126.9306545,37.5474975,POINT (126.9303482 37.5478482),POINT (126.9306545 37.5474975),0.438141074
10596,4591160727,3869600388,0,383649941,residential,독막로,FALSE,TRUE,42.03492179,"LINESTRING (126.9312424 37.5472632, 126.93108 37.5473085, 126.9310157 37.5473066, 126.9307775 37.5472815)",,,,,,,,,,126.9307775,37.5472815,126.9312424,37.5472632,POINT (126.9307775 37.5472815),POINT (126.9312424 37.5472632),0.973113386
10597,2690966910,3869600428,0,383649953,residential,독막로,FALSE,TRUE,20.46120746,"LINESTRING (126.9305629 37.5481719, 126.9303671 37.5482707)",,,,,,,,,,126.9303671,37.5482707,126.9305629,37.5481719,POINT (126.9303671 37.5482707),POINT (126.9305629 37.5481719),0.807555261
10598,2329648995,3869600428,0,383649952,residential,독막로,FALSE,FALSE,68.30311216,"LINESTRING (126.9305629 37.5481719, 126.9307924 37.5484221, 126.9308715 37.5485685, 126.9309446 37.5487021)",,,,,,,,,,126.9309446,37.5487021,126.9305629,37.5481719,POINT (126.9309446 37.5487021),POINT (126.9305629 37.5481719),0.979521434
10599,3869600429,3869600428,0,383649952,residential,독막로,FALSE,TRUE,40.69133216,"LINESTRING (126.9305629 37.5481719, 126.9305488 37.5481565, 126.930427 37.5479666, 126.9303482 37.5478482)",,,,,,,,,,126.9303482,37.5478482,126.9305629,37.5481719,POINT (126.9303482 37.5478482),POINT (126.9305629 37.5481719),0.921026327
10600,3869600428,3869600429,0,383649952,residential,독막로,FALSE,FALSE,40.69133216,"LINESTRING (126.9303482 37.5478482, 126.930427 37.5479666, 126.9305488 37.5481565, 126.9305629 37.5481719)",,,,,,,,,,126.9305629,37.5481719,126.9303482,37.5478482,POINT (126.9305629 37.5481719),POINT (126.9303482 37.5478482),0.289598152
10601,2690966911,3869600429,0,383649952,residential,독막로,FALSE,TRUE,53.69371608,"LINESTRING (126.9303482 37.5478482, 126.9303295 37.5478202, 126.9301814 37.5476721, 126.9299123 37.5475197)",,,,,,,,,,126.9299123,37.5475197,126.9303482,37.5478482,POINT (126.9299123 37.5475197),POINT (126.9303482 37.5478482),0.34711145
10602,3869600384,3869600429,0,383649954,residential,독막로,FALSE,FALSE,52.33534602,"LINESTRING (126.9303482 37.5478482, 126.9306036 37.5477107, 126.9306564 37.547648, 126.9306545 37.5474975)",,,,,,,,,,126.9306545,37.5474975,126.9303482,37.5478482,POINT (126.9306545 37.5474975),POINT (126.9303482 37.5478482),0.883753208
10603,3869600486,3869600481,0,327202467,secondary,대흥로,FALSE,FALSE,37.97486378,"LINESTRING (126.9426945 37.5487807, 126.9425366 37.5486006, 126.9424486 37.5485003)",,,,,,,,,,126.9424486,37.5485003,126.9426945,37.5487807,POINT (126.9424486 37.5485003),POINT (126.9426945 37.5487807),0.995530339
10604,2451940696,3869600481,0,327202467,secondary,대흥로,FALSE,TRUE,75.24837829,"LINESTRING (126.9426945 37.5487807, 126.9429156 37.5490327, 126.9431818 37.5493363)",,,,,,,,,,126.9431818,37.5493363,126.9426945,37.5487807,POINT (126.9431818 37.5493363),POINT (126.9426945 37.5487807),0.634286508
10605,3869600485,3869600481,0,383649964,residential,대흥로,FALSE,FALSE,55.61128654,"LINESTRING (126.9426945 37.5487807, 126.9427704 37.5487413, 126.9428384 37.5486989, 126.9429005 37.5487439, 126.9430599 37.5487867, 126.9432604 37.5487739)",,,,,,,,,,126.9432604,37.5487739,126.9426945,37.5487807,POINT (126.9432604 37.5487739),POINT (126.9426945 37.5487807),0.136921798
10606,9987526933,3869600485,0,237264713,residential,백범로15길,FALSE,FALSE,147.5941781,"LINESTRING (126.9432604 37.5487739, 126.943249 37.5485757, 126.9430934 37.547925, 126.9429092 37.5475469, 126.9428774 37.547491)",,,,,,,,,,126.9428774,37.547491,126.9432604,37.5487739,POINT (126.9428774 37.547491),POINT (126.9432604 37.5487739),0.716089801
10607,2451940692,3869600485,0,237264713,residential,백범로15길,FALSE,TRUE,57.08453954,"LINESTRING (126.9432604 37.5487739, 126.9432732 37.5489966, 126.943303 37.5492064, 126.9433084 37.5492856)",,,,,,,,,,126.9433084,37.5492856,126.9432604,37.5487739,POINT (126.9433084 37.5492856),POINT (126.9432604 37.5487739),0.487670191
10608,3869600481,3869600485,0,383649964,residential,대흥로,FALSE,TRUE,55.61128654,"LINESTRING (126.9432604 37.5487739, 126.9430599 37.5487867, 126.9429005 37.5487439, 126.9428384 37.5486989, 126.9427704 37.5487413, 126.9426945 37.5487807)",,,,,,,,,,126.9426945,37.5487807,126.9432604,37.5487739,POINT (126.9426945 37.5487807),POINT (126.9432604 37.5487739),0.725982201
10609,3869600490,3869600486,0,327202467,secondary,대흥로,FALSE,FALSE,45.79189231,"LINESTRING (126.9424486 37.5485003, 126.9421813 37.5481472)",,,,,,,,,,126.9421813,37.5481472,126.9424486,37.5485003,POINT (126.9421813 37.5481472),POINT (126.9424486 37.5485003),0.344315534
10610,3869600481,3869600486,0,327202467,secondary,대흥로,FALSE,TRUE,37.97486378,"LINESTRING (126.9424486 37.5485003, 126.9425366 37.5486006, 126.9426945 37.5487807)",,,,,,,,,,126.9426945,37.5487807,126.9424486,37.5485003,POINT (126.9426945 37.5487807),POINT (126.9424486 37.5485003),0.713174519
10611,3869600488,3869600486,0,383649965,residential,백범로,FALSE,FALSE,71.60631635,"LINESTRING (126.9424486 37.5485003, 126.9425385 37.5484647, 126.9425926 37.5484328, 126.9426393 37.5479233)",,,,,,,,,,126.9426393,37.5479233,126.9424486,37.5485003,POINT (126.9426393 37.5479233),POINT (126.9424486 37.5485003),0.991855486
10612,9987526932,3869600488,0,383649965,residential,백범로,FALSE,FALSE,36.85717724,"LINESTRING (126.9426393 37.5479233, 126.9426624 37.547655, 126.9426258 37.5475996)",,,,,,,,,,126.9426258,37.5475996,126.9426393,37.5479233,POINT (126.9426258 37.5475996),POINT (126.9426393 37.5479233),0.789620555
10613,3869600486,3869600488,0,383649965,residential,백범로,FALSE,TRUE,71.60631635,"LINESTRING (126.9426393 37.5479233, 126.9425926 37.5484328, 126.9425385 37.5484647, 126.9424486 37.5485003)",,,,,,,,,,126.9424486,37.5485003,126.9426393,37.5479233,POINT (126.9424486 37.5485003),POINT (126.9426393 37.5479233),0.399727709
10614,3869600490,3869600488,0,383649966,residential,대흥로,FALSE,TRUE,62.74692831,"LINESTRING (126.9426393 37.5479233, 126.9423856 37.5478549, 126.9422961 37.5480865, 126.9422502 37.5481148, 126.9421813 37.5481472)",,,,,,,,,,126.9421813,37.5481472,126.9426393,37.5479233,POINT (126.9421813 37.5481472),POINT (126.9426393 37.5479233),0.108939848
10615,3869600486,3869600490,0,327202467,secondary,대흥로,FALSE,TRUE,45.79189231,"LINESTRING (126.9421813 37.5481472, 126.9424486 37.5485003)",,,,,,,,,,126.9424486,37.5485003,126.9421813,37.5481472,POINT (126.9424486 37.5485003),POINT (126.9421813 37.5481472),0.910926878
10616,9987494196,3869600490,0,327202467,secondary,대흥로,FALSE,FALSE,34.42108012,"LINESTRING (126.9421813 37.5481472, 126.9420994 37.5480508, 126.941951 37.5478974)",,,,,,,,,,126.941951,37.5478974,126.9421813,37.5481472,POINT (126.941951 37.5478974),POINT (126.9421813 37.5481472),0.26072237
10617,3869600488,3869600490,0,383649966,residential,대흥로,FALSE,FALSE,62.74692831,"LINESTRING (126.9421813 37.5481472, 126.9422502 37.5481148, 126.9422961 37.5480865, 126.9423856 37.5478549, 126.9426393 37.5479233)",,,,,,,,,,126.9426393,37.5479233,126.9421813,37.5481472,POINT (126.9426393 37.5479233),POINT (126.9421813 37.5481472),0.587342493
10618,3869600505,3869600500,0,383649968,residential,백범로21길,FALSE,FALSE,43.09488369,"LINESTRING (126.9442301 37.5470403, 126.9446246 37.5471036, 126.944702 37.5470733)",,,,,,,,,,126.944702,37.5470733,126.9442301,37.5470403,POINT (126.944702 37.5470733),POINT (126.9442301 37.5470403),0.553341616
10619,9987526927,3869600500,0,383649968,residential,백범로21길,FALSE,TRUE,14.98870309,"LINESTRING (126.9442301 37.5470403, 126.9441756 37.5470272, 126.9441387 37.5470096, 126.9440979 37.5469645)",,,,,,,,,,126.9440979,37.5469645,126.9442301,37.5470403,POINT (126.9440979 37.5469645),POINT (126.9442301 37.5470403),0.391047297
10620,3869600502,3869600500,0,383649969,residential,백범로21길,FALSE,FALSE,91.2648927,"LINESTRING (126.9442301 37.5470403, 126.9441479 37.5476407, 126.9441261 37.5477969, 126.9440689 37.5478357)",,,,,,,,,,126.9440689,37.5478357,126.9442301,37.5470403,POINT (126.9440689 37.5478357),POINT (126.9442301 37.5470403),0.49267289
10621,4600102371,3869600502,0,237264679,residential,백범로17길,FALSE,FALSE,10.00672418,"LINESTRING (126.9440689 37.5478357, 126.9440984 37.5479226)",,,,,,,,,,126.9440984,37.5479226,126.9440689,37.5478357,POINT (126.9440984 37.5479226),POINT (126.9440689 37.5478357),0.90472284
10622,9987526930,3869600502,0,237264679,residential,백범로17길,FALSE,TRUE,85.75250646,"LINESTRING (126.9440689 37.5478357, 126.9440435 37.5477606, 126.9437631 37.5474457, 126.9437366 37.5473913, 126.9436945 37.5471891, 126.9436735 37.5471476)",,,,,,,,,,126.9436735,37.5471476,126.9440689,37.5478357,POINT (126.9436735 37.5471476),POINT (126.9440689 37.5478357),0.417756748
10623,3869600500,3869600502,0,383649969,residential,백범로21길,FALSE,TRUE,91.2648927,"LINESTRING (126.9440689 37.5478357, 126.9441261 37.5477969, 126.9441479 37.5476407, 126.9442301 37.5470403)",,,,,,,,,,126.9442301,37.5470403,126.9440689,37.5478357,POINT (126.9442301 37.5470403),POINT (126.9440689 37.5478357),0.079882093
10624,2329648837,3869600505,0,383649968,residential,백범로21길,FALSE,FALSE,73.39478485,"LINESTRING (126.944702 37.5470733, 126.9453222 37.546831, 126.945459 37.5468036)",,,,,,,,,,126.945459,37.5468036,126.944702,37.5470733,POINT (126.945459 37.5468036),POINT (126.944702 37.5470733),0.365588195
10625,3869600500,3869600505,0,383649968,residential,백범로21길,FALSE,TRUE,43.09488369,"LINESTRING (126.944702 37.5470733, 126.9446246 37.5471036, 126.9442301 37.5470403)",,,,,,,,,,126.9442301,37.5470403,126.944702,37.5470733,POINT (126.9442301 37.5470403),POINT (126.944702 37.5470733),0.260582628
10626,3869600513,3869600512,0,464967366,residential,숭문길,FALSE,FALSE,27.7119408,"LINESTRING (126.9454467 37.5481093, 126.9457203 37.548232)",,,,,,,,,,126.9457203,37.548232,126.9454467,37.5481093,POINT (126.9457203 37.548232),POINT (126.9454467 37.5481093),0.812325454
10627,3869600516,3869600512,0,1106812934,residential,숭문길,FALSE,FALSE,42.89277219,"LINESTRING (126.9454467 37.5481093, 126.9454394 37.5477236)",,,,,,,,,,126.9454394,37.5477236,126.9454467,37.5481093,POINT (126.9454394 37.5477236),POINT (126.9454467 37.5481093),0.022839246
10628,3869600554,3869600512,0,464967362,residential,숭문5길,FALSE,TRUE,78.61833655,"LINESTRING (126.9454467 37.5481093, 126.9453604 37.5480743, 126.9449041 37.5479993, 126.9446392 37.5479985, 126.9445762 37.5480071)",,,,,,,,,,126.9445762,37.5480071,126.9454467,37.5481093,POINT (126.9445762 37.5480071),POINT (126.9454467 37.5481093),0.210302068
10629,3869600541,3869600512,0,1106812934,residential,숭문길,FALSE,TRUE,95.50569494,"LINESTRING (126.9454467 37.5481093, 126.9454498 37.5482743, 126.9454498 37.5485695, 126.9455036 37.5487296, 126.9455836 37.5489538)",,,,,,,,,,126.9455836,37.5489538,126.9454467,37.5481093,POINT (126.9455836 37.5489538),POINT (126.9454467 37.5481093),0.810040987
10630,3869600512,3869600513,0,464967366,residential,숭문길,FALSE,TRUE,27.7119408,"LINESTRING (126.9457203 37.548232, 126.9454467 37.5481093)",,,,,,,,,,126.9454467,37.5481093,126.9457203,37.548232,POINT (126.9454467 37.5481093),POINT (126.9457203 37.548232),0.812564759
10631,3869600530,3869600515,0,383649974,residential,숭문4길,FALSE,FALSE,43.90081618,"LINESTRING (126.9461474 37.5477407, 126.9465906 37.5479207)",,,,,,,,,,126.9465906,37.5479207,126.9461474,37.5477407,POINT (126.9465906 37.5479207),POINT (126.9461474 37.5477407),0.127968573
10632,3869600518,3869600515,0,383649974,residential,숭문4길,FALSE,TRUE,6.976225137,"LINESTRING (126.9461474 37.5477407, 126.9460801 37.5477077)",,,,,,,,,,126.9460801,37.5477077,126.9461474,37.5477407,POINT (126.9460801 37.5477077),POINT (126.9461474 37.5477407),0.403222157
10633,3869600512,3869600516,0,1106812934,residential,숭문길,FALSE,TRUE,42.89277219,"LINESTRING (126.9454394 37.5477236, 126.9454467 37.5481093)",,,,,,,,,,126.9454467,37.5481093,126.9454394,37.5477236,POINT (126.9454467 37.5481093),POINT (126.9454394 37.5477236),0.352641154
10634,3869600518,3869600516,0,383649974,residential,숭문4길,FALSE,FALSE,57.63810711,"LINESTRING (126.9454394 37.5477236, 126.9458992 37.5476662, 126.9460801 37.5477077)",,,,,,,,,,126.9460801,37.5477077,126.9454394,37.5477236,POINT (126.9460801 37.5477077),POINT (126.9454394 37.5477236),0.938445015
10635,2329648837,3869600516,0,1106812934,residential,숭문길,FALSE,FALSE,102.9227163,"LINESTRING (126.9454394 37.5477236, 126.9454352 37.5474981, 126.9454951 37.5469139, 126.945459 37.5468036)",,,,,,,,,,126.945459,37.5468036,126.9454394,37.5477236,POINT (126.945459 37.5468036),POINT (126.9454394 37.5477236),0.057870486
10636,3869600515,3869600518,0,383649974,residential,숭문4길,FALSE,FALSE,6.976225137,"LINESTRING (126.9460801 37.5477077, 126.9461474 37.5477407)",,,,,,,,,,126.9461474,37.5477407,126.9460801,37.5477077,POINT (126.9461474 37.5477407),POINT (126.9460801 37.5477077),0.954212002
10637,3869600516,3869600518,0,383649974,residential,숭문4길,FALSE,TRUE,57.63810711,"LINESTRING (126.9460801 37.5477077, 126.9458992 37.5476662, 126.9454394 37.5477236)",,,,,,,,,,126.9454394,37.5477236,126.9460801,37.5477077,POINT (126.9454394 37.5477236),POINT (126.9460801 37.5477077),0.269692263
10638,3869600528,3869600518,0,464967369,residential,숭문4안길,FALSE,FALSE,77.17070711,"LINESTRING (126.9460801 37.5477077, 126.9461846 37.5476567, 126.9463213 37.5475339, 126.9463294 37.5474973, 126.9463374 37.5473698, 126.9465968 37.5472709, 126.9466443 37.5472577)",,,,,,,,,,126.9466443,37.5472577,126.9460801,37.5477077,POINT (126.9466443 37.5472577),POINT (126.9460801 37.5477077),0.057621573
10639,3869600528,3869600524,0,464967369,residential,숭문4안길,FALSE,TRUE,23.17351129,"LINESTRING (126.9468912 37.5471862, 126.9466443 37.5472577)",,,,,,,,,,126.9466443,37.5472577,126.9468912,37.5471862,POINT (126.9466443 37.5472577),POINT (126.9468912 37.5471862),0.864729513
10640,4600113272,3869600524,0,464967917,residential,숭문4안길,FALSE,FALSE,18.94657597,"LINESTRING (126.9468912 37.5471862, 126.9468982 37.5473565)",,,,,,,,,,126.9468982,37.5473565,126.9468912,37.5471862,POINT (126.9468982 37.5473565),POINT (126.9468912 37.5471862),0.033564221
10641,4600113270,3869600524,0,464967917,residential,숭문4안길,FALSE,TRUE,28.33446927,"LINESTRING (126.9468912 37.5471862, 126.9468848 37.547029, 126.9469905 37.5469791)",,,,,,,,,,126.9469905,37.5469791,126.9468912,37.5471862,POINT (126.9469905 37.5469791),POINT (126.9468912 37.5471862),0.634070832
10642,3869600524,3869600528,0,464967369,residential,숭문4안길,FALSE,FALSE,23.17351129,"LINESTRING (126.9466443 37.5472577, 126.9468912 37.5471862)",,,,,,,,,,126.9468912,37.5471862,126.9466443,37.5472577,POINT (126.9468912 37.5471862),POINT (126.9466443 37.5472577),0.940167222
10643,3869600518,3869600528,0,464967369,residential,숭문4안길,FALSE,TRUE,77.17070711,"LINESTRING (126.9466443 37.5472577, 126.9465968 37.5472709, 126.9463374 37.5473698, 126.9463294 37.5474973, 126.9463213 37.5475339, 126.9461846 37.5476567, 126.9460801 37.5477077)",,,,,,,,,,126.9460801,37.5477077,126.9466443,37.5472577,POINT (126.9460801 37.5477077),POINT (126.9466443 37.5472577),0.345273628
10644,3869600515,3869600530,0,383649974,residential,숭문4길,FALSE,TRUE,43.90081618,"LINESTRING (126.9465906 37.5479207, 126.9461474 37.5477407)",,,,,,,,,,126.9461474,37.5477407,126.9465906,37.5479207,POINT (126.9461474 37.5477407),POINT (126.9465906 37.5479207),0.544396409
10645,2329648843,3869600530,0,383649974,residential,숭문4길,FALSE,FALSE,77.52328582,"LINESTRING (126.9465906 37.5479207, 126.9470309 37.5480542, 126.9474157 37.5481616)",,,,,,,,,,126.9474157,37.5481616,126.9465906,37.5479207,POINT (126.9474157 37.5481616),POINT (126.9465906 37.5479207),0.196436703
10646,3869600541,3869600530,0,383649975,residential,숭문길,FALSE,FALSE,158.3263849,"LINESTRING (126.9465906 37.5479207, 126.9464661 37.5481651, 126.9464118 37.5482018, 126.9463053 37.5482129, 126.9462309 37.5482703, 126.9461565 37.5483946, 126.9459515 37.5485907, 126.9459374 37.5487293, 126.945869 37.5488903, 126.9455836 37.5489538)",,,,,,,,,,126.9455836,37.5489538,126.9465906,37.5479207,POINT (126.9455836 37.5489538),POINT (126.9465906 37.5479207),0.888209818
10647,3869600530,3869600541,0,383649975,residential,숭문길,FALSE,TRUE,158.3263849,"LINESTRING (126.9455836 37.5489538, 126.945869 37.5488903, 126.9459374 37.5487293, 126.9459515 37.5485907, 126.9461565 37.5483946, 126.9462309 37.5482703, 126.9463053 37.5482129, 126.9464118 37.5482018, 126.9464661 37.5481651, 126.9465906 37.5479207)",,,,,,,,,,126.9465906,37.5479207,126.9455836,37.5489538,POINT (126.9465906 37.5479207),POINT (126.9455836 37.5489538),0.559443285
10648,2451940702,3869600541,0,615438226,residential,숭문길,FALSE,TRUE,62.44148787,"LINESTRING (126.9455836 37.5489538, 126.9456382 37.5491066, 126.9458001 37.5493794, 126.9458545 37.549471)",,,,,,,,,,126.9458545,37.549471,126.9455836,37.5489538,POINT (126.9458545 37.549471),POINT (126.9455836 37.5489538),0.645912573
